19,259,21.800207,80.421701
19,260,21.702136,74.910047
19,261,21.964626,77.787343
19,262,26.359511,78.761832
19,263,23.480726,77.392466
19,264,21.364567,76.244605
19,265,24.813637,79.564493
19,266,22.227967,78.764131
19,267,23.766244,79.470493
19,268,25.902264,78.639166
19,269,22.785111,76.460888
19,270,22.572682,75.110562
19,271,22.837384,81.043330
19,272,22.098986,76.558055
19,273,24.490439,77.223590
19,274,26.040744,78.127824
19,275,22.227660,77.070226
19,276,22.595269,78.021681
19,277,22.680266,75.913380
19,278,23.185256,79.983288
19,279,22.419578,74.409216
19,280,23.724416,80.338197
19,281,22.703487,80.386005
19,282,24.192788,75.435887
19,283,26.373135,77.884473
19,284,22.951345,79.002024
19,285,24.703119,75.066082
19,286,24.451326,80.211330
19,287,23.292518,78.163055
19,288,23.785499,76.664312
19,289,23.503562,75.148958
19,290,24.861185,81.575725
19,291,23.800319,78.719404
19,292,24.627776,80.755470
19,293,22.929720,77.067802
19,294,22.332305,79.660539
19,295,23.448599,81.459683
19,296,23.566620,76.335552
19,297,25.780148,77.169111
19,298,25.378025,77.748616
19,299,24.175472,82.105378
19,300,25.140999,78.893571
19,301,23.319289,75.803837
19,302,23.596011,80.908795
19,303,23.828383,77.901351
19,304,22.027140,75.873437
20,305,19.217599,74.692203
20,306,20.746310,77.121223
20,307,21.165210,77.675835
20,308,20.097923,75.320722
20,309,21.211793,80.109502
20,310,18.952353,75.693197
20,311,20.566806,76.390179
20,312,20.095609,79.315564
20,313,21.274019,74.587191
20,314,19.795546,80.309656
20,315,21.225008,80.175227
20,316,19.085070,72.842620
20,317,19.595253,77.092394
20,318,20.882894,75.551404
20,319,19.984613,75.984736
20,320,16.448813,74.128972
20,321,18.348687,76.758126
20,322,21.196557,79.021662
20,323,19.209317,77.682905
20,324,21.523176,74.326388
20,325,20.266913,74.038242
20,326,18.194595,75.994956
20,327,19.310324,76.701633
20,328,18.516962,74.129229
20,329,18.453258,73.009061
20,330,17.210195,73.257259
20,331,17.154930,74.707138
20,332,17.673791,74.180521
20,333,16.170948,73.513290
20,334,17.837358,75.423948
20,335,19.698768,72.798827
20,336,20.807430,78.572591
20,337,20.282282,77.255024
20,338,20.042583,78.053264
21,339,24.507121,93.824624
21,340,24.263581,94.094438
21,341,24.303097,93.386715
21,342,24.821058,93.669512
21,343,25.084656,94.033662
21,344,24.983129,93.494507
21,345,24.545393,93.979599
21,346,25.059003,94.441296
21,347,24.794006,93.888591
22,348,25.827282,90.646849
22,349,25.303764,91.759225
22,350,25.339596,92.376082
22,351,25.897066,91.845162
22,352,25.240569,90.645603
22,353,25.495285,90.037099
22,354,25.500890,91.253645
23,355,23.907813,92.853595
23,356,23.541666,93.242218
23,357,24.202000,92.734704
23,358,22.361028,92.669642
23,359,23.007717,92.635126
23,360,23.738529,92.433080
23,361,22.357448,93.028279
23,362,23.263865,92.914159
24,363,25.814177,93.750741
24,364,25.603114,93.786007
24,365,26.478912,94.522426
24,366,26.692074,95.030730
24,367,25.632730,94.568146
24,368,26.211045,94.858099
24,369,26.202612,94.199082
24,370,26.028178,94.500267
25,371,21.120706,84.998392
25,372,21.485709,87.080858
25,373,21.132406,83.264445
25,374,20.952627,86.814962
25,375,20.616300,83.215201
25,376,20.583191,84.123633
25,377,20.407641,85.777681
25,378,21.431462,84.814525
25,379,20.798872,85.532268
25,380,19.121081,84.140151
25,381,19.263262,84.802977
25,382,20.114443,86.432653
25,383,20.853249,86.152773
25,384,21.827059,83.935817
25,385,19.784253,83.112404
25,386,20.092879,84.022164
25,387,20.606320,86.837632
25,388,21.492257,85.762770
25,389,20.054162,85.522348
25,390,18.826278,82.812785
25,391,18.252279,81.982936
25,392,21.897622,86.403041
25,393,19.513047,82.420420
25,394,20.192896,85.056147
25,395,20.471310,82.591525
25,396,19.835092,85.866990
25,397,19.292840,83.458601
25,398,21.515752,84.349585
25,399,20.890803,83.768526
25,400,22.063548,84.505248
26,401,10.876162,79.823698
26,402,12.006421,75.282750
26,403,11.887806,79.797110
26,404,16.707696,82.261873
27,405,31.548680,74.798839
27,406,30.190525,75.056859
27,407,30.591187,74.797516
27,408,30.642909,76.362084
27,409,30.634075,74.402457
27,410,32.042834,75.320406
27,411,31.551572,75.846986
27,412,31.250337,75.544004
27,413,31.336593,75.476412
27,414,30.765964,75.831109
27,415,29.919548,75.430492
27,416,30.756540,75.160085
27,417,30.312433,74.551875
27,418,31.133445,76.101924
27,419,30.214540,76.275059
27,420,30.910937,76.537435
27,421,30.185045,75.894370
28,422,26.199300,74.699042
28,423,27.552717,76.653596
28,424,23.453642,74.442469
28,425,24.980232,76.862107
28,426,25.770709,71.502971
28,427,27.324119,77.217521
28,428,25.451198,74.639476
28,429,28.124891,73.269433
28,430,25.485807,75.799841
28,431,24.631624,74.800110
28,432,28.293304,74.658464
28,433,26.912348,76.573421
28,434,26.723971,77.744762
28,435,23.751048,73.847656
28,436,29.256785,73.561923
28,437,29.181335,74.746326
28,438,27.033459,75.771173
28,439,26.869008,71.183719
28,440,25.075781,72.186473
28,441,24.247255,76.112429
28,442,28.135174,75.528409
28,443,26.678461,73.004508
28,444,26.519016,76.960818
28,445,25.175718,76.186189
28,446,27.078620,74.142157
28,447,25.804904,73.552856
28,448,25.248948,73.965702
28,449,26.251081,76.421928
28,450,27.646441,75.293174
28,451,24.797691,72.753091
28,452,26.153935,75.791922
28,453,24.440768,73.840298
29,454,27.296004,88.749084
29,455,27.813810,88.542006
29,456,27.278022,88.375386
29,457,27.335982,88.158012
30,458,11.190515,79.222496
30,459,13.058099,80.281392
30,460,10.871377,77.076190
30,461,11.575873,79.630024
30,462,12.300141,78.115098
30,463,10.377801,77.780113
30,464,11.267012,77.420343
30,465,12.496425,80.088204
30,466,8.183466,77.320531
30,467,10.795328,78.087497
30,468,9.904314,78.013660
30,469,10.789468,79.794373
30,470,11.337666,78.146248
30,471,11.442362,76.661464
30,472,11.260138,78.860340
30,473,10.130515,79.054445
30,474,9.312870,78.991854
30,475,11.629324,78.247826
30,476,9.960307,78.565357
30,477,10.387692,79.319487
30,478,9.924067,77.434588
30,479,13.275858,80.197247
30,480,10.368927,79.603229
30,481,8.720961,78.138327
30,482,10.837841,78.547290
30,483,8.457431,77.705496
30,484,12.419319,79.232656
30,485,12.784883,79.026433
30,486,12.065571,79.689891
30,487,9.468872,77.876415
31,488,23.781360,91.946543
31,489,24.121740,92.178425
31,490,23.211874,91.606581
31,491,23.780166,91.413108
32,492,26.995130,78.052783
32,493,27.937486,78.001468
32,494,25.392039,82.051724
32,495,26.391190,82.682821
32,496,26.668924,79.426371
32,497,26.008291,83.012203
32,498,28.085957,78.997108
32,499,29.045794,77.302663
32,500,27.691776,81.467798
32,501,25.860756,84.036520
32,502,27.449077,82.471583
32,503,25.351886,80.524874
32,504,26.922777,81.357624
32,505,28.511019,79.431871
32,506,26.833880,82.697906
32,507,29.313974,78.450988
32,508,28.348759,78.010828
32,509,25.118086,83.253071
32,510,25.159925,81.076661
32,511,26.422189,83.824407
32,512,27.591155,78.700219
32,513,26.788177,79.076218
32,514,26.605892,82.007835
32,515,27.450633,79.440628
32,516,25.837436,80.854162
32,517,27.209640,78.426606
32,518,28.393311,77.524625
32,519,28.749973,77.674419
32,520,25.624725,83.536085
32,521,27.157216,82.022689
32,522,26.633159,83.354956
32,523,25.738158,79.826195
32,524,27.337409,80.264118
32,525,27.578147,78.182511
32,526,26.067955,79.366869
32,527,25.701413,82.543154
32,528,25.455815,78.899546
32,529,28.870499,78.390094
32,530,26.993989,79.644379
32,531,26.430476,79.987101
32,532,26.370469,80.292516
32,533,25.535875,81.418113
32,534,26.892531,83.922615
32,535,28.091854,80.647325
32,536,24.588772,78.600823
32,537,26.838234,80.897060
32,538,27.177099,83.461279
32,539,25.345297,79.678630
32,540,27.173869,79.035019
32,541,27.593904,77.621534
32,542,26.010822,83.505827
32,543,29.029576,77.806110
32,544,25.102080,82.601266
32,545,28.851770,78.735802
32,546,29.470508,77.640178
32,547,28.520242,79.901040
32,548,25.864843,81.935300
32,549,26.253903,81.222605
32,550,28.832447,79.109773
32,551,30.033812,77.599051
32,552,26.791597,83.038776
32,553,25.364579,82.434950
32,554,27.991389,79.830228
32,555,27.604918,81.793198
32,556,27.207385,82.786650
32,557,27.501996,80.852889
32,558,24.466933,83.068163
32,559,26.284639,82.057105
32,560,26.631640,80.636773
32,561,25.360571,82.825297
33,562,29.683532,79.501651
33,563,29.987034,79.839544
33,564,30.583386,79.562811
33,565,29.291424,80.077202
33,566,30.533333,77.908841
33,567,29.886058,77.929801
33,568,29.336371,79.499791
33,569,29.978068,78.774502
33,570,30.147206,80.342292
33,571,30.556578,79.094220
33,572,30.463701,78.487838
33,573,29.027796,79.456290
33,574,30.968959,78.568806
34,575,23.081281,87.126401
34,576,23.444454,87.815058
34,577,24.063893,87.651531
34,578,25.342094,88.698217
34,579,26.839620,88.331451
34,580,21.991997,87.922808
34,581,22.401674,87.994212
34,582,22.879293,88.000103
34,583,26.626420,89.041544
34,584,26.250516,89.306138
34,585,22.550581,88.352765
34,586,25.080268,88.171917
34,587,24.259507,88.168169
34,588,23.564110,88.582930
34,589,22.062388,88.877940
34,590,23.254192,86.396853
34,591,21.854428,88.445370
34,592,26.044619,88.235952
34,593,22.354897,87.231014
